time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1584175563.80127096,0.02843371,0.00922053,0.00000257,74598.00000000,0.03363578,0.000000,0.000000
1584175563.90133095,0.02845291,0.00920168,0.00000258,75441.00000000,0.03377306,0.000000,0.000000
1584175564.00784111,0.02847027,0.00885502,0.00000263,76163.00000000,0.03329459,0.000000,0.000000
1584175564.10149002,0.02850120,0.00963194,0.00000280,76849.00000000,0.03713041,0.000000,0.000000
1584175564.20161605,0.02852010,0.00910984,0.00000264,77437.00000000,0.03381405,0.000000,0.000000
1584175564.30166698,0.02854176,0.01016492,0.00000260,78126.00000000,0.03462607,0.000000,0.000000
1584175564.40178990,0.02855726,0.00921405,0.00000263,78879.00000000,0.03292895,0.000000,0.000000
1584175564.50186610,0.02858001,0.01037408,0.00000264,79478.00000000,0.03501802,0.000000,0.000000
1584175564.60190296,0.02860425,0.00961430,0.00000264,80227.00000000,0.03549008,0.000000,0.000000
1584175564.70199299,0.02863411,0.00988323,0.00000265,80909.00000000,0.03714429,0.000000,0.000000
1584175564.80209303,0.02866231,0.01091640,0.00000259,81596.00000000,0.03672690,0.000000,0.000000
1584175564.90226293,0.02868713,0.01029579,0.00000265,82565.00000000,0.03581115,0.000000,0.000000
1584175565.00227308,0.02871167,0.01015257,0.00000263,83226.00000000,0.03577757,0.000000,0.000000
1584175565.10239005,0.02874926,0.01195111,0.00000272,83785.00000000,0.03961240,0.000000,0.000000
1584175565.20242596,0.02877788,0.01050691,0.00000267,83870.00000000,0.03707924,0.000000,0.000000
1584175565.30250096,0.02881335,0.01109064,0.00000266,84820.00000000,0.03913478,0.000000,0.000000
1584175565.40256095,0.02884607,0.01081927,0.00000266,85564.00000000,0.03840107,0.000000,0.000000
1584175565.50266695,0.02888450,0.01191923,0.00000265,86579.00000000,0.04014445,0.000000,0.000000
1584175565.60275006,0.02892119,0.01168282,0.00000269,87910.00000000,0.03970700,0.000000,0.000000
1584175565.70284200,0.02896047,0.01197239,0.00000266,88593.00000000,0.04054897,0.000000,0.000000
1584175565.80295610,0.02899782,0.01132883,0.00000273,88879.00000000,0.04005234,0.000000,0.000000
1584175565.90299702,0.02902778,0.01101112,0.00000268,90023.00000000,0.03792596,0.000000,0.000000
1584175566.00313306,0.02905769,0.01091476,0.00000268,90972.00000000,0.03797203,0.000000,0.000000
1584175566.10322189,0.02909275,0.01080734,0.00000271,91851.00000000,0.03957394,0.000000,0.000000
1584175566.20330906,0.02912411,0.01117521,0.00000270,92384.00000000,0.03853219,0.000000,0.000000
1584175566.30336905,0.02915418,0.01043429,0.00000277,93081.00000000,0.03820475,0.000000,0.000000
1584175566.40352607,0.02918330,0.01081154,0.00000271,93674.00000000,0.03797834,0.000000,0.000000
1584175566.50354505,0.02920753,0.01007390,0.00000272,94119.00000000,0.03654897,0.000000,0.000000
1584175566.60362792,0.02925620,0.01126503,0.00000302,94841.00000000,0.04405245,0.000000,0.000000
1584175566.70368409,0.02928072,0.00997639,0.00000264,95675.00000000,0.03675980,0.000000,0.000000
1584175566.80384588,0.02930647,0.00967622,0.00000272,95523.00000000,0.03718671,0.000000,0.000000
1584175566.90388298,0.02949524,0.01640503,0.00000265,96096.00000000,0.08744616,0.000000,0.000000
1584175567.00405908,0.02951657,0.00873392,0.00000273,96838.00000000,0.03608642,0.000000,0.000000
1584175567.10408401,0.02953897,0.00933016,0.00000269,97488.00000000,0.03645918,0.000000,0.000000
1584175567.20422411,0.02955800,0.00948466,0.00000269,98079.00000000,0.03545938,0.000000,0.000000
1584175567.30423999,0.02957459,0.00910883,0.00000269,98741.00000000,0.03473197,0.000000,0.000000
1584175567.40436292,0.02959344,0.00979964,0.00000276,99027.00000000,0.03547656,0.000000,0.000000
1584175567.50439000,0.02961975,0.01052597,0.00000275,99543.00000000,0.03785307,0.000000,0.000000
1584175567.60452390,0.02964420,0.01128916,0.00000271,100299.00000000,0.03732337,0.000000,0.000000
1584175567.70459890,0.02968387,0.01459031,0.00000288,101095.00000000,0.04217901,0.000000,0.000000
1584175567.80471897,0.02971856,0.01196366,0.00000284,102300.00000000,0.04068103,0.000000,0.000000
1584175567.90475798,0.02974425,0.01073300,0.00000280,101587.00000000,0.03788904,0.000000,0.000000
1584175568.00485301,0.02976825,0.00992531,0.00000284,102950.00000000,0.03739857,0.000000,0.000000
1584175568.10501194,0.02980192,0.01344064,0.00000283,103869.00000000,0.04054201,0.000000,0.000000
1584175568.20502901,0.02981479,0.00775622,0.00000260,100505.00000000,0.03393468,0.000000,0.000000
1584175568.30509901,0.02982816,0.00870980,0.00000259,101471.00000000,0.03411865,0.000000,0.000000
1584175568.40523410,0.02986807,0.00991484,0.00000316,102416.00000000,0.04271898,0.000000,0.000000
1584175568.50528097,0.02988289,0.00860484,0.00000273,103176.00000000,0.03466995,0.000000,0.000000
1584175568.60538197,0.02989695,0.00847179,0.00000268,103916.00000000,0.03445348,0.000000,0.000000
1584175568.70543790,0.02991657,0.00896699,0.00000269,104699.00000000,0.03629285,0.000000,0.000000
1584175568.80557299,0.02993278,0.00891741,0.00000269,105467.00000000,0.03521656,0.000000,0.000000
1584175568.90564394,0.02994865,0.00882004,0.00000264,106130.00000000,0.03513947,0.000000,0.000000
1584175569.00574207,0.02996371,0.00877243,0.00000266,106875.00000000,0.03490299,0.000000,0.000000
1584175569.10577893,0.02998197,0.00922355,0.00000271,107479.00000000,0.03598816,0.000000,0.000000
1584175569.20589900,0.03000325,0.00918817,0.00000274,107907.00000000,0.03702649,0.000000,0.000000
1584175569.30598092,0.03002054,0.00895440,0.00000272,108440.00000000,0.03574490,0.000000,0.000000
1584175569.40613604,0.03003569,0.00844945,0.00000269,108741.00000000,0.03506547,0.000000,0.000000
1584175569.50613904,0.03005485,0.00912963,0.00000267,109169.00000000,0.03643384,0.000000,0.000000
1584175569.60627198,0.03007724,0.00947903,0.00000271,109595.00000000,0.03755559,0.000000,0.000000
1584175569.70635605,0.03009723,0.00932153,0.00000270,110169.00000000,0.03679266,0.000000,0.000000
1584175569.80643201,0.03012003,0.01016747,0.00000270,110664.00000000,0.03778071,0.000000,0.000000
1584175569.90650105,0.03013932,0.00924498,0.00000270,111073.00000000,0.03664089,0.000000,0.000000
1584175570.00662398,0.03015998,0.01008955,0.00000269,111650.00000000,0.03714304,0.000000,0.000000
1584175570.10667205,0.03018238,0.00984944,0.00000274,112030.00000000,0.03777613,0.000000,0.000000
1584175570.20678091,0.03020354,0.00947143,0.00000270,112388.00000000,0.03739967,0.000000,0.000000
1584175570.30686402,0.03022549,0.00972080,0.00000272,112869.00000000,0.03770865,0.000000,0.000000
1584175570.40687394,0.03024698,0.00905007,0.00000278,113299.00000000,0.03759668,0.000000,0.000000
1584175570.50703502,0.03026545,0.00950573,0.00000269,113823.00000000,0.03660002,0.000000,0.000000
1584175570.60709691,0.03028613,0.00972968,0.00000270,114046.00000000,0.03739944,0.000000,0.000000
1584175570.70719194,0.03030696,0.00990623,0.00000265,114308.00000000,0.03749649,0.000000,0.000000
1584175570.80727601,0.03032975,0.00999513,0.00000267,114686.00000000,0.03821202,0.000000,0.000000
1584175570.90737605,0.03036675,0.01566047,0.00000274,115095.00000000,0.04320863,0.000000,0.000000
1584175571.00751495,0.03037654,0.00775443,0.00000245,109551.00000000,0.03378090,0.000000,0.000000
1584175571.10755110,0.03038980,0.00783467,0.00000251,110492.00000000,0.03501979,0.000000,0.000000
1584175571.20761204,0.03040622,0.00827461,0.00000252,111208.00000000,0.03615193,0.000000,0.000000
1584175571.30769801,0.03042024,0.00807429,0.00000253,111855.00000000,0.03534301,0.000000,0.000000
1584175571.40775800,0.03043228,0.00790223,0.00000256,112570.00000000,0.03466952,0.000000,0.000000
1584175571.50790405,0.03044451,0.00781576,0.00000259,113182.00000000,0.03475986,0.000000,0.000000
1584175571.60797596,0.03046089,0.00862747,0.00000261,113757.00000000,0.03625932,0.000000,0.000000
1584175571.70805502,0.03047606,0.00855762,0.00000262,114350.00000000,0.03586182,0.000000,0.000000
1584175571.80815601,0.03050284,0.00902374,0.00000280,115027.00000000,0.04003786,0.000000,0.000000
1584175571.90822196,0.03053580,0.00939482,0.00000295,115593.00000000,0.04230197,0.000000,0.000000
1584175572.00833011,0.03055362,0.00911341,0.00000264,116193.00000000,0.03693154,0.000000,0.000000
1584175572.10840511,0.03056902,0.00889167,0.00000259,116784.00000000,0.03609786,0.000000,0.000000
1584175572.20850110,0.03058556,0.00896886,0.00000269,117337.00000000,0.03654028,0.000000,0.000000
1584175572.30860591,0.03060156,0.00860404,0.00000261,117757.00000000,0.03637718,0.000000,0.000000
1584175572.40864205,0.03061915,0.00944068,0.00000265,118314.00000000,0.03698980,0.000000,0.000000
1584175572.50870991,0.03063509,0.00916879,0.00000266,118775.00000000,0.03641831,0.000000,0.000000
1584175572.60880804,0.03064753,0.00873415,0.00000265,119321.00000000,0.03517845,0.000000,0.000000
1584175572.70894289,0.03066483,0.00975047,0.00000267,119736.00000000,0.03697636,0.000000,0.000000
1584175572.80899000,0.03068466,0.01051357,0.00000269,120229.00000000,0.03794409,0.000000,0.000000
1584175572.90912199,0.03069786,0.00933521,0.00000262,120624.00000000,0.03554277,0.000000,0.000000
1584175573.00912809,0.03070778,0.00863560,0.00000260,121052.00000000,0.03435794,0.000000,0.000000
1584175573.10927391,0.03071664,0.00894848,0.00000262,121766.00000000,0.03398525,0.000000,0.000000
1584175573.20933509,0.03073064,0.01006342,0.00000264,122293.00000000,0.03591156,0.000000,0.000000
1584175573.30944204,0.03074161,0.00957204,0.00000265,123059.00000000,0.03481234,0.000000,0.000000
1584175573.40951991,0.03075129,0.00934351,0.00000266,123339.00000000,0.03435216,0.000000,0.000000
1584175573.50960112,0.03077988,0.01088233,0.00000312,124084.00000000,0.04144276,0.000000,0.000000
1584175573.60968709,0.03079324,0.01059027,0.00000269,124636.00000000,0.03578838,0.000000,0.000000
1584175573.70982099,0.03080895,0.01084389,0.00000268,125544.00000000,0.03670085,0.000000,0.000000
1584175573.80987000,0.03082253,0.00981792,0.00000260,124590.00000000,0.03593108,0.000000,0.000000
1584175573.90998197,0.03083600,0.00974924,0.00000263,125368.00000000,0.03591111,0.000000,0.000000
1584175574.01003909,0.03084714,0.01027007,0.00000269,126301.00000000,0.03506020,0.000000,0.000000
1584175574.11013198,0.03086800,0.01078865,0.00000279,127135.00000000,0.03877504,0.000000,0.000000
1584175574.21022511,0.03088071,0.00986853,0.00000272,128248.00000000,0.03570789,0.000000,0.000000
1584175574.31028605,0.03090433,0.01164779,0.00000284,129021.00000000,0.03990248,0.000000,0.000000
1584175574.41045094,0.03091614,0.01013190,0.00000268,130036.00000000,0.03542768,0.000000,0.000000
1584175574.51046705,0.03094363,0.01441854,0.00000273,130857.00000000,0.04147532,0.000000,0.000000
1584175574.61056590,0.03095694,0.01025425,0.00000263,128801.00000000,0.03606801,0.000000,0.000000
1584175574.71061110,0.03097247,0.01067934,0.00000270,130090.00000000,0.03695046,0.000000,0.000000
1584175574.81077003,0.03099244,0.01122671,0.00000275,131575.00000000,0.03869897,0.000000,0.000000
1584175574.91084504,0.03102151,0.01227736,0.00000286,132657.00000000,0.04227430,0.000000,0.000000
1584175575.01090097,0.03104441,0.01139134,0.00000277,133772.00000000,0.03992986,0.000000,0.000000
1584175575.11106110,0.03107345,0.01330778,0.00000283,134853.00000000,0.04236712,0.000000,0.000000
1584175575.21108198,0.03110598,0.01419308,0.00000287,136413.00000000,0.04379537,0.000000,0.000000
1584175575.31118989,0.03113279,0.01346637,0.00000285,137607.00000000,0.04161279,0.000000,0.000000
1584175575.41128612,0.03116288,0.01383981,0.00000282,139299.00000000,0.04296056,0.000000,0.000000
1584175575.51134610,0.03118240,0.01153619,0.00000277,140961.00000000,0.03885457,0.000000,0.000000
1584175575.61143208,0.03121383,0.01705457,0.00000273,141287.00000000,0.04359505,0.000000,0.000000
1584175575.71149611,0.03121863,0.00919418,0.00000251,138432.00000000,0.03311546,0.000000,0.000000
1584175575.81160307,0.03122555,0.00977483,0.00000258,139981.00000000,0.03396522,0.000000,0.000000
1584175575.91168308,0.03123878,0.01000095,0.00000268,141269.00000000,0.03649106,0.000000,0.000000
1584175576.01181602,0.03124972,0.00947302,0.00000275,142527.00000000,0.03560578,0.000000,0.000000
1584175576.11188698,0.03125443,0.00941205,0.00000266,143505.00000000,0.03313052,0.000000,0.000000
1584175576.21193600,0.03125843,0.00973085,0.00000271,144487.00000000,0.03285935,0.000000,0.000000
1584175576.31201410,0.03126621,0.00910937,0.00000279,145480.00000000,0.03438847,0.000000,0.000000
1584175576.41205502,0.03127033,0.00904567,0.00000270,146468.00000000,0.03292519,0.000000,0.000000
1584175576.51216698,0.03127924,0.00979337,0.00000280,147259.00000000,0.03487009,0.000000,0.000000
1584175576.61228800,0.03128037,0.00935018,0.00000270,148000.00000000,0.03173730,0.000000,0.000000
1584175576.71239209,0.03128028,0.00932054,0.00000271,148725.00000000,0.03124327,0.000000,0.000000
1584175576.81246996,0.03127941,0.00915196,0.00000269,149494.00000000,0.03092643,0.000000,0.000000
1584175576.91258001,0.03127957,0.00933653,0.00000269,150285.00000000,0.03134236,0.000000,0.000000
1584175577.01263404,0.03128319,0.01078141,0.00000267,151087.00000000,0.03276153,0.000000,0.000000
1584175577.11274600,0.03128530,0.00991065,0.00000266,151857.00000000,0.03214697,0.000000,0.000000
1584175577.21284699,0.03128798,0.00962156,0.00000268,152587.00000000,0.03239044,0.000000,0.000000
1584175577.31288910,0.03128893,0.00931949,0.00000266,153205.00000000,0.03167641,0.000000,0.000000
1584175577.41300988,0.03129692,0.01064184,0.00000274,154008.00000000,0.03459173,0.000000,0.000000
1584175577.51306295,0.03130825,0.01088293,0.00000270,154894.00000000,0.03598764,0.000000,0.000000
1584175577.61318588,0.03131438,0.01023130,0.00000272,155504.00000000,0.03384999,0.000000,0.000000
1584175577.71317697,0.03132054,0.00954352,0.00000275,156353.00000000,0.03387757,0.000000,0.000000
1584175577.81335807,0.03133554,0.01270717,0.00000270,157325.00000000,0.03757656,0.000000,0.000000
1584175577.91339898,0.03134172,0.00989468,0.00000263,156404.00000000,0.03391575,0.000000,0.000000
1584175578.01351690,0.03135318,0.01080007,0.00000269,157636.00000000,0.03614716,0.000000,0.000000
1584175578.11359501,0.03136563,0.01131356,0.00000266,158806.00000000,0.03658081,0.000000,0.000000
1584175578.21363211,0.03138520,0.01180894,0.00000272,160139.00000000,0.03960268,0.000000,0.000000
1584175578.31376195,0.03141299,0.01632496,0.00000271,160880.00000000,0.04311372,0.000000,0.000000
1584175578.41383505,0.03143953,0.01347810,0.00000269,161250.00000000,0.04264057,0.000000,0.000000
1584175578.51394010,0.03146993,0.01447501,0.00000279,162914.00000000,0.04432802,0.000000,0.000000
1584175578.61398602,0.03148691,0.01201167,0.00000264,162561.00000000,0.03868569,0.000000,0.000000
1584175578.71411896,0.03150652,0.01140549,0.00000270,164356.00000000,0.03984057,0.000000,0.000000
1584175578.81418490,0.03152953,0.01233098,0.00000271,165995.00000000,0.04133138,0.000000,0.000000
1584175578.91429400,0.03155729,0.01312451,0.00000272,167818.00000000,0.04341062,0.000000,0.000000
1584175579.01435089,0.03158800,0.01404131,0.00000281,169477.00000000,0.04473267,0.000000,0.000000
1584175579.11446810,0.03161255,0.01232683,0.00000272,170662.00000000,0.04214649,0.000000,0.000000
1584175579.21448803,0.03163967,0.01308733,0.00000277,171930.00000000,0.04330035,0.000000,0.000000
1584175579.31463599,0.03167199,0.01379280,0.00000278,173073.00000000,0.04560300,0.000000,0.000000
1584175579.41466808,0.03171393,0.01906757,0.00000274,174644.00000000,0.04982853,0.000000,0.000000
1584175579.51478505,0.03173643,0.01058171,0.00000254,171525.00000000,0.04147992,0.000000,0.000000
1584175579.61485410,0.03175765,0.01105316,0.00000264,173441.00000000,0.04096754,0.000000,0.000000
1584175579.71496010,0.03178314,0.01126842,0.00000265,174869.00000000,0.04287031,0.000000,0.000000
1584175579.81507397,0.03180393,0.01076640,0.00000265,176152.00000000,0.04087142,0.000000,0.000000
1584175579.91513491,0.03182564,0.01124575,0.00000267,177547.00000000,0.04131108,0.000000,0.000000
1584175580.01524305,0.03185381,0.01220239,0.00000273,178685.00000000,0.04419240,0.000000,0.000000
1584175580.11530089,0.03187558,0.01119773,0.00000271,179701.00000000,0.04143498,0.000000,0.000000
1584175580.21539903,0.03189842,0.01176971,0.00000268,180869.00000000,0.04194662,0.000000,0.000000
1584175580.31541705,0.03192192,0.01111702,0.00000268,181825.00000000,0.04228578,0.000000,0.000000
1584175580.41557908,0.03194382,0.01106487,0.00000272,182673.00000000,0.04162094,0.000000,0.000000
1584175580.51568007,0.03196432,0.01102662,0.00000267,183572.00000000,0.04104961,0.000000,0.000000
1584175580.61574101,0.03198550,0.01114515,0.00000268,184234.00000000,0.04138839,0.000000,0.000000
1584175580.71582699,0.03201309,0.01256459,0.00000274,185080.00000000,0.04428894,0.000000,0.000000
1584175580.81593490,0.03204880,0.01246047,0.00000285,185983.00000000,0.04797521,0.000000,0.000000
1584175580.91600394,0.03207261,0.01105596,0.00000268,186888.00000000,0.04271691,0.000000,0.000000
1584175581.01614499,0.03209375,0.01153706,0.00000268,187930.00000000,0.04156556,0.000000,0.000000
1584175581.11618590,0.03212242,0.01159916,0.00000273,188773.00000000,0.04499216,0.000000,0.000000
1584175581.21627593,0.03214566,0.01209415,0.00000272,189541.00000000,0.04260311,0.000000,0.000000
1584175581.31635690,0.03217939,0.01297890,0.00000286,190384.00000000,0.04739391,0.000000,0.000000
1584175581.41647291,0.03220464,0.01210733,0.00000271,191272.00000000,0.04361828,0.000000,0.000000
1584175581.51651096,0.03222856,0.01213046,0.00000275,192255.00000000,0.04306160,0.000000,0.000000
1584175581.61664701,0.03224800,0.01140282,0.00000268,193029.00000000,0.04107422,0.000000,0.000000
1584175581.71670508,0.03226671,0.01129988,0.00000270,194058.00000000,0.04077984,0.000000,0.000000
1584175581.81684089,0.03228691,0.01204242,0.00000273,194995.00000000,0.04150010,0.000000,0.000000
1584175581.91687489,0.03230669,0.01200698,0.00000275,194991.00000000,0.04134363,0.000000,0.000000
1584175582.01697302,0.03232910,0.01351748,0.00000278,196034.00000000,0.04259365,0.000000,0.000000
1584175582.11705303,0.03235190,0.01327117,0.00000276,194675.00000000,0.04281844,0.000000,0.000000
1584175582.21718788,0.03239081,0.01250966,0.00000319,195771.00000000,0.05029029,0.000000,0.000000
1584175582.31720090,0.03241677,0.01363186,0.00000285,197166.00000000,0.04438342,0.000000,0.000000
